0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-540.1829,44.150517,-17.58854,11.224457,-8.62733,-8.841426,-3.760385,-6.935333,-3.6640286,-4.2592454,-4.816362,-5.6030717,-4.0088367,1.8410655,-2.3217676,2.6397223,-0.85763127,-0.34095412,-1.0824206,2.8028915,0.49144417,-0.98439753,-2.274483,0.09988885,0.40842834,1.4696263,4.2944856,3.7232614,4.5209775,6.2540526,3.9992433,4.8924603,0.30447528,2.9712906,2.158817,4.947787,0.5527858,2.7123222,1.1933618,1.9364363,surprised
-568.2343,47.230236,-21.030231,5.4990067,-8.402811,-7.865889,-3.982386,-9.300813,-6.9318237,-5.777494,-8.013685,-3.5964923,-6.276907,0.46583486,-2.843042,-0.7211562,-2.607153,-1.4596763,-2.9483888,1.1154233,0.24509136,-1.3614553,-2.6482747,-3.2978315,-1.89997,0.6297149,3.151446,3.2652688,2.7759311,2.6153245,1.4657495,3.305629,1.3460252,2.4003198,1.5037432,2.3933208,-0.76904744,0.40005222,0.98274636,3.671852,surprised
-562.9097,48.0843,-16.773499,3.9679663,-9.592996,-8.334429,-4.9437304,-12.098982,-5.158405,-4.4822884,-9.593714,-4.254722,-9.983997,2.4467192,-4.6965914,-1.2852644,-0.18142371,-2.9618206,-4.2114577,-0.050405532,-1.4139235,-2.2588766,-0.67760104,-1.4488504,-1.2934134,-1.6146238,-0.19005926,0.70078486,0.707364,4.2889533,3.5853672,5.438841,1.2269709,1.0862194,0.6534722,1.850482,-0.9294079,0.8885353,0.81344,1.6224668,surprised
-553.65216,47.143368,-20.541315,6.1869226,-9.07475,-12.051598,-9.385798,-13.488494,-7.550311,-5.919319,-9.502813,-5.4980335,-6.711854,4.46948,-3.3380115,-0.95755947,-2.605744,-4.7518597,-4.888484,0.39252988,0.62826794,-1.7203128,-1.9690304,0.31106076,0.7112801,0.5947742,2.51746,4.9810367,4.3315287,4.469504,0.67734087,4.2185445,-0.21096353,0.33977482,0.06978557,2.6510067,-1.6769866,0.057643067,1.2851928,3.6800766,surprised
-481.70816,41.314762,-22.736254,6.6074724,-11.98685,-8.142218,-5.1758537,-11.533426,-6.275881,-5.339098,-6.1154685,-4.291437,-2.8714893,7.867106,1.4923389,0.6312589,-2.5672154,-3.3843145,-6.000027,0.7284729,0.03427831,-3.8678682,-3.8141894,0.28339508,1.4228859,4.732671,1.3710076,6.342759,5.968121,5.1625776,2.2937417,3.5201235,2.7698147,1.802254,0.5525453,2.0061448,-0.31138277,1.0257354,-0.17043181,1.9059515,surprised
-490.72916,44.8619,-28.711832,4.5816264,-13.963803,-10.800356,-4.4386106,-10.232345,-7.2055616,-4.9703193,-7.5336494,-3.5519953,-1.9923368,7.4725237,1.0511696,0.8225429,-2.106953,-0.23769331,-6.606479,0.31860533,-2.3891485,-5.735772,-4.482488,-1.6014555,0.4380989,1.2227626,3.0589988,4.92809,4.088476,2.379225,1.2965333,5.4097743,3.3820732,3.735499,0.98085386,2.3793569,-0.2057549,1.1427262,1.0475098,2.085086,surprised
-488.13013,39.067963,-18.850151,-0.71763706,-14.38966,-14.996197,-6.0474114,-14.700705,-9.088448,-7.313401,-7.180404,-2.1238992,-6.514547,4.124434,0.1462611,0.76685673,-0.3609932,-1.5172051,-3.1461189,0.19476685,-2.016165,-2.2059996,0.4855712,1.9575038,1.7943088,3.1753323,2.2143247,4.3399367,1.6386536,2.9636168,1.1160179,4.396156,2.1700535,3.8419607,2.2518876,2.5724492,-2.3478622,0.25976813,0.20364104,0.30829665,surprised
-465.36703,43.087322,-26.41512,-5.5980988,-16.438341,-13.507423,-11.16375,-17.27758,-8.835964,-7.3550367,-11.135306,-6.649564,-10.562789,1.2427422,-7.2694216,-3.9684176,-2.5349514,0.551976,-2.5967996,2.7539485,-1.9024987,-4.161247,-1.3117582,0.01885511,0.24997935,0.8555082,0.26274127,4.024644,2.6543057,3.4630375,-0.69001174,3.5481195,2.1991625,4.015027,1.795205,2.5313833,-0.37618726,0.4972728,-0.10608917,1.4642057,surprised
-585.27094,65.95377,-3.3687456,12.292633,4.9232006,-2.8731105,-14.0978985,-7.846173,-3.646172,-10.000651,-2.3345852,-3.1280668,-5.8480654,-0.97412884,-7.0655155,-1.9260933,-5.4577703,-3.3893504,-2.2763274,-5.722591,-4.8328147,-5.368755,-4.5649734,-3.487823,-4.919884,-0.6931779,-3.0423841,-1.8457282,-3.04418,-1.6744192,-1.7278813,-1.8609678,-1.6318867,0.953872,0.106973045,-1.3695205,-3.154101,-2.3900926,-1.3298559,3.0096703,neutral
-592.0815,77.1361,4.4490886,18.031532,10.912557,0.4475431,-10.532047,-5.788988,-0.6684287,-6.6338367,-0.98307705,-0.9016328,-1.9603691,1.5352786,-5.386634,3.251306,-1.7058119,-0.57407117,1.1993384,-2.5201597,-1.2789136,-1.6342567,-2.2927787,-1.8997778,-2.3026724,1.5859262,-0.16669238,2.6888978,1.1147188,1.710701,0.64149666,0.85292137,0.1296004,2.388585,1.3593227,2.1381073,0.6387551,1.6232762,0.6003497,1.7896812,neutral
-594.8187,69.57478,-0.25405017,14.556713,6.965571,-0.7384011,-15.642056,-7.1854134,-5.1293154,-9.691586,-0.03948553,-5.006006,-4.851333,0.25130928,-6.924408,-2.1882236,-4.36763,-4.9368997,-2.94947,-5.0939126,-7.1996846,-3.1976366,-4.8861833,-5.452893,-5.7365494,-0.08729418,-5.2026258,-1.0277082,-2.8812993,-2.1355093,-3.7709234,-3.640749,-4.0283957,-1.7928392,-3.3119736,-3.9505727,-4.5389028,-3.9502685,-3.2434835,0.72687936,neutral
-584.674,63.550858,3.2165031,12.510522,6.313325,0.9370453,-17.175444,-8.413464,-6.622798,-10.023499,-1.4023557,-3.1172626,-5.1848507,-1.4080433,-6.9670963,-2.5869498,-4.9373274,-5.1330423,-2.1184587,-3.5549138,-5.883621,-3.2147713,-4.248083,-4.827011,-5.528346,-0.17059737,-3.9650965,0.33865845,-2.841598,-1.6770874,-2.9096293,-2.5529304,-3.9826515,-0.6084237,-1.9019159,-1.6646891,-2.625374,-2.8481526,-2.0120049,-0.83130133,neutral
-579.3524,77.64536,6.332064,13.562617,7.578549,-1.3114725,-15.6400585,-5.3633175,-2.596068,-8.506312,4.69022,-6.7635202,-3.6901271,-1.8993182,-7.632371,0.56882757,-5.2529006,-3.3132453,-1.1144593,-5.6934323,-4.04987,-3.9282813,-4.5221734,-4.036069,-5.6401153,-0.25169083,-4.8229136,-0.77311647,-2.620377,-1.2807934,-3.0599725,-2.826762,-3.3489363,-0.4844733,-2.619705,-2.0827904,-4.5470085,-5.4585667,-4.8438635,-1.958298,calm
-578.5298,74.34523,-0.7495292,12.796852,5.6357694,-3.8443108,-16.036692,-6.3869195,-2.6071892,-7.8982778,4.1263,-7.1272264,-4.982979,-0.6395218,-10.174828,-0.63404405,-6.0095882,-3.0846796,-0.5182759,-6.7836537,-3.2674923,-3.8153,-5.8149905,-5.0232124,-5.4612,-0.8805933,-5.4222355,-0.019101685,-3.0812876,-2.2500105,-3.93607,-3.537321,-4.7772045,-1.7913325,-3.9260046,-2.8460755,-5.235593,-5.509931,-6.020842,-2.3018668,calm
-574.90784,83.564255,-0.85611904,8.427508,11.803515,-2.7191796,-25.527386,2.3222241,-4.2893715,-10.936437,9.8754635,-9.039608,-4.1494293,-2.2597506,-4.5298977,-2.0555868,-5.1900225,-1.8575008,-4.113315,-4.8608294,-6.221562,-4.8953257,-2.7086883,-5.838026,-6.0759983,-1.0428206,-2.8911185,-2.881858,-2.3041866,-1.9989326,-6.190655,-0.5280528,-4.326054,-1.1317163,-3.2247849,-0.5520229,-6.471982,-4.495074,-5.5409055,-1.6170105,calm
-475.82608,67.17681,-4.450086,4.223014,5.7523537,-1.5386273,-22.864183,-5.905468,-4.3381934,-13.4462595,6.7405767,-10.068941,-7.0813756,-0.96803504,-10.6406,1.2431309,-7.016631,-5.4147134,-1.0244021,-6.2818294,-7.0671444,-1.6246318,-5.2888813,-4.469208,-4.808189,0.95295465,-4.363097,-2.3115122,-1.1971025,-3.1933534,-3.4792378,-1.8526634,-5.9298058,-3.123414,-2.7638826,-1.4735436,-3.7586367,-2.7892463,-1.5367249,3.1181805,calm
-515.32465,85.20772,-8.088745,9.528167,1.951332,-6.19032,-21.99701,-5.105419,-3.040505,-14.841343,12.985036,-9.392868,-5.627865,0.82851154,-10.646229,1.1139785,-4.5395503,-4.083074,0.5028897,-6.045081,-8.326697,-2.3263485,-6.3041306,-4.1605306,-2.9928827,-2.5448215,-2.592463,-0.6533541,-1.5182806,-2.5205026,-4.3790894,-2.1595192,-5.555472,-0.84706104,-3.0698116,-0.7941628,-5.189399,-5.114855,-5.2556667,-1.9833912,calm
-461.1643,69.696205,-13.032046,9.151575,5.7977424,-7.2312846,-17.250275,-9.022475,-4.3341928,-10.238933,5.7709436,-7.5981,-4.5127153,-1.8771282,-9.17587,0.4148337,-5.0389132,-4.355325,0.25734502,-5.778301,-6.1063995,-3.1180148,-4.702912,-3.571958,-4.0054345,-0.33409286,-5.181164,-0.028295165,-1.7663,-3.1335588,-4.2137656,-2.5406067,-7.1329494,-1.9675385,-3.8773537,-1.016899,-3.0546434,-3.8781495,-3.3797636,0.71001655,calm
-447.17563,70.33894,-6.123383,8.636984,6.885064,-2.1804233,-21.047434,-3.446462,-3.308716,-13.694787,12.547266,-10.297798,-4.6701503,1.8930371,-9.866056,2.346468,-5.532155,-2.6566997,0.5884471,-7.1616936,-4.218792,-0.4681251,-6.0604115,-3.1776109,-5.3443866,1.0456529,-4.508036,-2.408844,-0.12443948,-1.1771785,-3.163176,-0.44046208,-6.644499,-1.867307,-2.309245,0.6257915,-4.6556177,-3.008915,-6.1351295,-4.506955,calm
-459.52707,63.89997,-5.132178,6.47278,3.031112,-2.4909432,-23.064243,-6.6458583,-1.068308,-13.7096815,12.088767,-12.573308,-4.5550113,1.707227,-11.226995,2.2657592,-5.3269033,-4.0632772,-0.3578787,-7.1115465,-8.045908,1.473291,-7.50354,-4.3124466,-3.3198388,-0.61583203,-4.908859,-1.3521807,-0.9928968,-1.9408102,-3.8178632,-1.7794422,-6.0200515,-2.7291715,-3.186542,1.1480159,-5.2492895,-3.977548,-4.846882,-1.1514895,calm
-495.19867,73.74617,-13.162121,7.372005,4.499565,-2.1968896,-17.810242,-12.869721,-10.539588,-11.666564,3.9483266,-9.684409,-6.0379486,-1.504972,-7.35112,-1.6789219,-6.2773714,-4.652398,-4.6428185,-5.444351,-6.950464,-5.0817456,-4.111797,-4.967609,-5.0192823,-0.994203,-5.7440853,-0.5921995,-2.6509347,-2.6321812,-1.1580642,0.035347104,1.6303663,5.3234096,2.2288175,1.6240352,-2.1815343,-4.796306,-3.8453715,2.3718193,happy
-487.80896,64.70074,-14.769304,-0.08273456,-3.4584184,-0.8119094,-16.94754,-13.7588625,-10.320601,-13.617252,1.862766,-10.850501,-7.177536,-3.453225,-8.121479,-4.478339,-8.31743,-4.1453896,-2.966437,-6.5228367,-7.242806,-3.7665854,-5.103566,-1.3162631,-2.8134346,0.72372526,-2.052778,1.8856279,5.603905,4.1212106,4.669059,6.2186966,3.30793,5.1207557,3.371756,3.1991374,-0.7836725,-1.3579798,-3.3972535,2.8954055,happy
-503.27634,55.095684,-7.74638,5.910003,1.8535596,-2.1346114,-21.446537,-11.5218525,-9.21971,-14.968192,-2.0610201,-12.251213,-6.41873,-4.964345,-8.581721,-3.7632568,-7.225208,-5.278446,-2.671102,-5.3990664,-6.079843,-3.0263243,-6.68274,-3.602422,-5.272577,-2.1418483,-3.977137,-0.43330032,-1.2753003,-1.3981882,-2.5413892,-2.0370593,-1.1646291,1.08134,2.55473,3.222792,1.9056046,0.17173615,-1.0762138,0.6369717,happy
-531.204,61.647118,-4.5723143,2.7407634,-2.088608,3.9580426,-19.650616,-11.05128,-7.4744873,-12.864723,2.0314937,-10.209839,-4.99094,-4.5604043,-5.9831195,-2.9391367,-8.464043,-4.3067684,-2.637433,-6.645582,-8.875962,-4.989163,-6.653123,-5.354154,-7.584089,-4.169609,-5.8106794,-1.3994105,-1.2468315,-2.00812,-1.7215267,-1.2725971,-1.7795492,-0.44489378,1.1471807,1.9409076,1.4067947,-1.2218373,-4.022303,-2.4897583,happy
-369.75833,55.686127,-10.372161,-0.9158027,-9.771794,-3.793967,-23.21976,-12.20811,-8.074975,-18.771694,3.9965801,-12.102225,-10.398838,-2.360494,-9.25978,-5.7384057,-10.541607,-3.5622761,-5.8243885,-6.633886,-7.7653284,-1.8654904,-3.8853846,6.8440957,10.674397,17.737135,13.905841,11.432621,3.1985438,0.17810334,-0.5698505,4.4034615,5.4727297,5.002292,-1.3608427,1.5634218,-0.771929,2.9766755,-1.0715015,-1.6423334,happy
-332.72922,44.610798,-20.473894,0.11308083,-16.311087,-4.1193795,-22.657207,-16.359104,-10.378923,-19.608284,4.130731,-13.109666,-10.878178,-1.6121218,-12.431126,-4.3744535,-11.033512,-2.6864295,-4.550767,-7.219922,-9.861558,-0.2915053,-7.200102,6.649034,8.360511,16.215847,15.358533,17.67864,11.470457,8.030982,0.5624002,2.3135846,1.6742089,3.2310472,4.113128,5.336502,0.17591706,1.4663665,-0.6482016,1.3529257,happy
-270.60947,47.676464,-10.670215,-5.360979,-15.29947,-3.1279273,-18.416939,-19.275162,-13.974116,-22.687937,-3.9397526,-8.12805,-14.331293,-0.27195668,-4.0928507,-5.088101,-9.765185,-4.08957,-5.2468143,-3.3150675,0.7339577,8.331195,4.864435,6.3334312,5.181017,6.2265673,1.6328379,3.8156414,5.528432,8.296386,4.6816254,4.4257736,-0.09841913,0.48174134,3.1375158,7.078135,2.6149485,0.48050755,-1.2568438,3.5465424,happy
-360.4251,52.369953,-10.864006,-3.421503,-2.9162145,0.1365659,-20.646864,-11.101677,-9.321205,-15.988477,1.8811535,-13.755555,-9.392297,-3.0609615,-7.577107,-3.8286579,-8.661534,-2.3513122,-4.978018,-7.5437584,-8.964926,0.10282963,-0.69277036,4.454683,4.690557,6.3637695,5.700505,7.51981,7.019907,5.5244217,0.32002035,0.293091,1.009466,4.461899,3.5064518,4.216128,0.3281335,0.29865724,-2.5107276,3.8868065,happy
-616.48486,86.48913,-3.434824,11.387207,7.7439775,0.7765246,-13.132146,-7.156313,-5.0482383,-9.24055,0.5250047,-6.8111844,-5.092262,-1.5933038,-8.337593,-2.947074,-6.019714,-1.2251511,-4.924048,-5.728821,-4.1223416,-4.30269,-4.0563745,-2.6433978,-5.253167,-1.5711714,-4.794989,-0.31947586,-2.9973197,-0.41494882,-2.5097022,-2.7268221,-3.232352,-1.7191193,-1.2668734,-0.50958955,-4.6006203,-3.5502656,-3.3295453,-1.2042111,sad
-621.1983,85.423874,1.3800883,11.535571,8.844962,-1.0872755,-11.880875,-5.83182,-2.071859,-7.2850795,-1.8911831,-4.556911,-4.27064,-1.6734389,-6.2152014,-0.22308561,-4.664509,-1.2165221,-4.64566,-4.9830155,-3.5372868,-4.8068385,-3.356033,-2.6548789,-5.5538406,-0.65870607,-4.816968,0.19862178,-2.339216,1.176866,-4.622215,-0.6732704,-2.8394263,-1.72509,-1.1743567,-0.054167572,-2.3599417,-1.2723219,-1.2336769,0.18798901,sad
-559.7239,73.30185,-5.8528433,14.041912,6.6807175,-2.6194696,-15.786261,-9.715169,-5.551565,-10.048789,1.635526,-5.7968025,-5.3039503,0.4789344,-5.6015277,-0.27688175,-3.881989,-3.1475346,-2.0358713,-4.9865212,-7.892176,-2.7479007,-1.221793,-5.027078,-7.0350404,1.1940422,-3.0663254,1.1680586,-2.2161007,-0.15620162,-2.4139247,-0.57240003,-3.5151918,-1.1836679,-1.5586902,-1.208541,-3.167531,-3.0413616,-3.1896372,2.6531687,sad
-573.85815,74.41301,2.4662473,15.899393,6.2914033,1.7129209,-18.196924,-6.7850237,-2.9953923,-10.584323,2.0626626,-4.355713,-5.945579,-0.5316448,-4.033505,-1.3085066,-4.5590596,-2.145302,-4.3266625,-4.102248,-7.064972,-3.7984676,-2.6546242,-3.3647747,-7.0850396,-0.3976407,-2.9033818,0.047670394,-2.950384,-0.019160373,-3.523722,-2.6501682,-3.6298165,-2.7196825,-2.7947187,-1.4256507,-3.8110075,-3.8028448,-2.6069143,3.441201,sad
-485.26413,70.37978,-19.133787,-2.4118502,-2.4093025,-8.798984,-20.795887,-19.295685,-18.422802,-22.531801,-5.305036,-10.752416,-12.196647,-7.5208983,-7.34601,-4.4230633,-5.233152,-5.5868144,-0.12775573,-3.5958893,-2.936614,-0.22048363,-2.2621405,-1.5127859,-4.207335,0.6397738,-0.46873403,-0.3926305,1.8519331,1.6634637,0.8917626,4.165072,1.0379318,6.511709,5.275859,4.2618318,1.080041,2.0287073,-3.268017,1.4088168,sad
-446.15295,56.124733,-10.263525,5.049046,-3.2030025,-4.955495,-17.382341,-15.707905,-10.52368,-15.329365,-2.9432535,-10.339951,-10.502914,-7.2981343,-7.7720203,-4.550976,-5.978169,-3.6254666,-0.44327885,-0.115803055,-1.778296,2.2909322,0.20108432,-1.6159307,-2.589942,2.8847096,-4.2077518,-1.6436583,2.8222368,3.0786803,4.6211343,4.742475,0.9003353,5.097844,3.1088688,3.1732218,1.5997403,1.5308996,-0.31686687,2.2581265,sad
-411.76306,56.176445,-11.103079,7.0098786,5.7766123,-2.364929,-13.633102,-14.778543,-13.641872,-12.89458,-2.5977898,-10.504274,-6.3601933,-4.1023216,-7.6387787,-0.28477457,-2.4441009,-2.8824854,-0.048505113,0.5485468,-5.1409883,-2.3685174,-0.75806427,-3.3694255,-5.7624927,2.8413136,-3.6093879,1.2965329,2.154471,3.3883674,2.9916515,2.9882429,3.164379,7.8780327,7.125828,7.6628795,7.764559,6.273735,3.8795588,4.567854,sad
-428.83487,68.35521,-8.700511,9.226195,3.4984803,0.16348079,-13.965231,-12.737421,-14.899881,-14.334382,-3.4490314,-8.567409,-7.3876925,-2.5191438,-6.260953,0.95265937,-4.962146,-4.4721565,0.12989977,-2.3082955,-8.467605,-2.4729478,-2.073831,-5.0432906,-5.106408,1.7024727,-2.7920156,1.846576,0.8527287,3.9610488,4.6521964,4.3511634,4.409294,8.073182,7.076067,8.738119,8.1311865,4.852003,1.102706,3.1307514,sad
-554.532,75.44737,2.62286,20.056547,4.767844,-3.9495215,-8.30006,-12.239655,-6.9852734,-5.187911,-5.3192706,-4.3842826,-2.9387186,-3.445529,-7.414309,-0.6615885,-2.6348567,-4.20179,-2.5505319,-0.91721076,-5.2325125,-3.2799454,-5.845794,-4.8984857,-5.400129,-2.888794,-4.5742955,-0.7263439,-1.7656896,-2.1205235,-1.6678735,-1.6674699,-4.2257023,-1.1247467,-3.2511437,0.083113536,-4.654759,-3.2926993,-5.548024,-2.1736972,angry
-443.26865,68.09487,-14.163974,15.102846,2.1514795,-6.4196887,-10.48282,-14.290045,-6.634251,-9.38467,-9.371456,-4.180272,-4.743684,-2.9698486,-9.959201,-1.3051705,-3.0079508,-2.5952606,-1.035817,-2.8781536,-3.0238352,-4.752669,-5.9135036,-2.2648704,-5.947594,-2.195387,-4.2765927,-1.1977724,-1.7184681,-0.37143236,-4.25002,-0.2215131,-5.2105236,0.5454491,-0.61541444,2.5015335,-1.126285,-0.09027839,-4.099149,1.4220762,angry
-476.0283,71.54668,-11.537711,13.415044,1.966294,-4.936934,-14.299465,-16.420572,-8.2362,-8.562371,-6.4293184,-3.758458,-2.7550418,-5.529956,-9.064968,-1.3247024,-4.357386,-1.5499052,-4.3296466,-2.6857812,-3.7323925,-2.898549,-5.727539,-4.485023,-5.109603,-2.6739578,-4.3285317,-0.879183,-1.6912123,-1.620558,-2.2731812,-3.4332435,-5.2831197,-2.8470473,-2.7728305,-2.826944,-3.0759718,-4.941393,-5.9129014,-1.3295177,angry
-437.69855,63.483234,-11.749779,7.851107,-0.622372,-6.5054493,-16.913113,-13.634897,-9.08837,-8.897517,-5.7690654,-4.8486605,-4.5709248,-5.5805144,-9.869585,-2.9754038,-5.691265,-3.9613605,-1.57193,-4.5235105,-4.9508624,-4.383239,-5.116405,-4.9164977,-8.504792,-0.6065619,-6.1372166,-2.6092238,-1.7949345,-2.3808868,-4.8724713,-2.9737093,-4.3357005,-1.1182455,-2.1954076,-0.7098063,-2.9206345,-3.023603,-3.112423,3.0055556,angry
-245.88449,54.597626,-25.305696,9.020056,-18.7156,-6.639289,-8.015223,-19.602512,-6.1124134,-9.37465,-9.42124,-2.4619362,-7.131679,-2.5157392,-8.510366,0.76842004,-6.4401,-5.703766,-1.4052451,-3.5370114,-2.5900574,3.6792853,1.612673,7.3335023,4.833222,9.653391,9.663099,9.265933,8.628185,8.277098,4.7674556,6.32556,2.4508379,2.676865,2.0136895,3.5226402,0.7634944,3.1307926,-2.0172055,1.7519526,angry
-245.86935,54.226143,-20.119827,10.221455,-11.021495,-8.075291,-10.085766,-19.903883,-7.413053,-8.926996,-10.681655,-6.4082193,-6.4803505,-2.8927827,-8.453786,-2.3148582,-5.252725,-5.580765,-2.2689316,-2.50308,-3.9262147,0.77667755,2.353641,7.762482,3.3996184,7.868437,6.3198347,6.2296114,5.4552197,8.192193,4.8362093,7.71199,1.6021149,1.7757734,0.71740746,3.6212971,2.2528586,3.7920175,-1.5436691,0.25548783,angry
-270.01172,57.885635,-19.255512,6.5938616,-14.87265,-7.2976675,-7.320537,-16.488447,-8.023618,-8.527272,-7.848245,-3.6841707,-9.447991,-3.1995182,-11.197316,-1.6803237,-5.4624662,-4.085784,-1.9016172,0.5734571,-5.015913,0.17669542,-1.4727865,1.5576261,1.6829162,5.6018686,3.4216561,4.9005804,4.8588877,4.3187594,2.0076122,4.426136,1.6682289,5.9112687,2.9060223,3.4308894,0.3190104,1.5458308,0.002899566,1.9600874,angry
-228.67197,50.904293,-22.13389,8.833099,-18.000534,-8.147869,-8.599549,-15.760545,-11.40476,-8.669071,-5.978555,-5.0815835,-10.999502,-1.6361593,-11.468344,-3.3183506,-4.8734045,-1.8177849,0.33668947,-2.6734695,-5.167001,1.5715003,-0.41262445,2.7833302,3.265238,7.1465497,5.0214634,5.1665773,7.1851993,8.943175,4.924635,6.05011,-1.5621907,1.652345,1.286379,4.126949,0.6722418,1.2375952,-1.213032,2.4943523,angry
-528.7324,70.55735,-2.7100065,12.64501,4.7413063,-1.1143162,-14.576689,-17.964018,-1.4520725,-7.3599133,-3.831897,-6.6406784,-6.996825,-4.5380588,-7.5577607,-1.3953902,-5.3200984,-2.322611,-3.3945553,-3.6726058,-7.532647,-3.8558424,-3.6951542,-2.9860013,-4.536129,-1.9300345,-5.285254,1.4061558,-4.4334173,-0.12705413,-2.7435656,-0.19768263,-3.1314108,-1.330091,-1.7779344,-0.15592898,-2.6072197,-1.6778318,-2.7929814,2.576909,fearful
-460.17416,71.77652,-11.398772,10.458527,3.0803168,-6.632858,-17.840096,-15.84544,-5.0801463,-11.891669,-6.8839045,-7.327845,-10.468134,-4.2720957,-10.226815,-3.853333,-8.577185,-3.9513457,-3.4637804,-6.585933,-9.641361,-7.00309,-5.2827497,-5.303233,-9.235371,-2.161627,-6.129127,-0.6855826,-4.2293115,-0.6342138,-4.03102,-1.5840008,-4.903559,-1.7124367,-4.18599,-1.7411351,-3.3375437,-4.550241,-1.3307948,2.0536964,fearful
-487.8396,61.65337,-4.6438212,10.125734,1.6592841,-3.5095458,-16.700987,-16.598696,-8.674023,-11.250844,-3.351702,-6.6195498,-9.667208,-2.9271026,-6.1703315,-4.0597906,-6.973856,-4.947868,-2.3182774,-6.122495,-8.311235,-4.1943846,-5.575475,-5.7668653,-6.714803,-0.8127688,-3.7032814,-1.1144979,-3.7189825,-1.5786397,-3.546159,-2.0875618,-5.5273747,-2.2242906,-3.6292045,-1.4130826,-4.2158465,-3.327442,-2.6853666,3.1806283,fearful
-506.71426,71.6736,-13.181255,11.675985,4.718042,-2.622482,-17.960785,-16.69908,-7.751725,-10.358241,1.6356484,-5.7813277,-6.605336,-0.6301343,-3.7844095,3.1535053,-4.8709598,-2.605121,1.7556074,-4.678074,-7.100091,-4.700069,-2.9840457,-3.034941,-6.226407,0.5913707,0.15340416,0.5807801,-0.7941764,0.23270586,-1.6932673,-2.4752874,-2.3413424,-1.611526,-2.476043,0.104523994,-3.030415,-2.788592,-4.992949,-0.09753784,fearful
-338.03778,72.70631,-14.27293,16.113438,8.785764,3.0635889,-7.7716513,-4.242298,-7.7446218,-9.447786,9.659709,-8.843154,-7.7241297,5.3206506,-1.2423052,5.4179854,-4.3067565,-1.6598252,2.4558487,-1.6233002,-5.8068256,1.8598781,-1.3245968,-1.8687927,-1.2011945,3.515056,3.1660168,5.159834,3.3093386,9.448423,5.905833,8.67461,3.8749993,5.5707254,3.9959137,6.995787,4.053642,5.5747733,1.0908747,4.144415,fearful
-277.7911,54.982273,-26.945316,2.227991,-7.184782,-2.9535165,-19.156527,-22.611296,-10.795048,-19.483131,-0.83287,-12.537981,-9.878611,0.93221754,-4.9213433,0.48597583,-3.444661,-3.6630914,2.3730834,3.6008902,-4.639269,4.945571,1.7489667,4.24539,6.8835196,16.026289,7.361762,12.270573,7.2348056,9.264503,4.8209877,6.151978,1.3675432,4.4304295,0.69295686,5.9689884,2.0555234,2.0300725,-1.9704719,0.053652603,fearful
-352.0518,52.390106,-11.977114,5.4476495,-0.8982657,4.6675406,-12.505907,-17.82382,-10.894422,-14.500964,0.89493793,-7.1330647,-10.8244095,-0.07322769,-3.8824813,3.4963412,-2.7634099,-2.1087759,0.06634835,1.5606283,-5.735903,2.5411046,5.6023054,5.1243134,5.7666283,12.270233,11.185626,10.687907,8.695672,9.879604,4.1914816,8.385679,1.7652265,4.421133,3.075867,5.7147493,2.8366356,0.18416134,0.20966955,2.6445396,fearful
-320.37924,52.522175,-25.674795,-1.720103,-7.0574837,-1.7652034,-20.958752,-16.17581,-13.881871,-18.484392,7.138226,-6.190865,-9.18357,5.0740137,1.5595907,4.3094583,-0.32969177,-3.5647254,1.9118948,1.7647728,-6.643712,2.0867684,4.3203993,4.583953,4.9749374,15.233692,10.909438,9.860169,5.023749,7.88456,4.33821,6.7050943,1.9848635,1.9660072,1.2169617,4.2000213,3.174619,1.4188348,-2.1532528,1.1018288,fearful
-503.3456,64.54217,-7.9043155,10.856309,4.422552,-8.121592,-9.79735,-7.7448893,-7.9984956,-2.6476982,-1.7379017,-9.697798,-4.7761025,-6.748357,-6.489097,-5.8159246,-5.678405,-4.8186255,-4.98692,-4.872555,-6.0801964,-7.4160013,-3.2945764,-4.937159,-7.4118176,-4.5060515,-3.88853,-1.3797829,-5.868999,0.92884046,-5.034355,-1.7743688,-5.215032,0.24094273,-2.701367,1.337517,-2.318811,-0.9812528,-1.4210705,-0.015754582,disgust
-526.32574,71.55208,-5.1936364,14.686351,6.6670513,-8.506859,-10.168852,-9.34434,-8.079294,-5.086218,-0.99151766,-8.164281,-5.187896,-5.946665,-3.5888472,-4.539103,-4.094817,-2.3643847,-5.7415075,-2.9045415,-6.5411873,-5.5907354,-3.6734126,-4.9906693,-4.899832,-1.694349,-5.1566358,0.548618,-4.843031,1.266691,-3.6372433,0.35219204,-4.6995053,0.83108956,-3.3563612,-0.97584575,-5.132838,-3.8653965,-6.2981005,-3.6342912,disgust
